seed,round,task,agent_name,score,coins,kills,self_kill,steps_survived,invalid_actions,round_total_coins,round_total_kills,round_total_suicides,opponent_scores,max_opponent_score,score_margin,win,tie,loss,survived,died,fallback_steps,optimistic_fallback_steps,coin_preference_steps
33273,273,4,our_agent,1,1,0,0,400,0,8,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 5}",5,-4,0,0,1,1,0,0,0,0
33274,274,4,our_agent,2,2,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 0}",4,-2,0,0,1,1,0,0,0,1
33275,275,4,our_agent,2,2,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 6, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 0}",6,-4,0,0,1,1,0,0,0,0
33276,276,4,our_agent,2,2,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 0}",4,-2,0,0,1,1,0,0,0,1
33277,277,4,our_agent,2,2,0,0,400,1,8,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",3,-1,0,0,1,1,0,0,0,2
33278,278,4,our_agent,12,2,2,0,400,1,9,2,0,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 0}",4,8,1,0,0,1,0,0,0,0
33279,279,4,our_agent,3,3,0,0,83,0,9,2,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 14}",14,-11,0,0,1,0,1,4,0,0
33280,280,4,our_agent,5,0,1,0,400,0,9,1,2,"{""rule_based_agent_0"": 6, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 3}",6,-1,0,0,1,1,0,0,0,0
33281,281,4,our_agent,5,5,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 2}",2,3,1,0,0,1,0,0,0,3
33282,282,4,our_agent,4,4,0,0,400,0,9,1,0,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 4}",5,-1,0,0,1,1,0,0,0,1
33283,283,4,our_agent,3,3,0,0,400,1,9,0,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 3}",3,0,0,1,0,1,0,0,0,2
33284,284,4,our_agent,5,5,0,0,400,2,9,0,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 2}",2,3,1,0,0,1,0,1,0,1
33285,285,4,our_agent,4,4,0,0,275,2,9,0,3,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",2,2,1,0,0,1,0,0,0,5
33286,286,4,our_agent,3,3,0,0,103,1,9,1,1,"{""rule_based_agent_0"": 6, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 3}",6,-3,0,0,1,0,1,4,0,0
33287,287,4,our_agent,7,2,1,0,400,0,9,1,0,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 3}",3,4,1,0,0,1,0,0,0,1
33288,288,4,our_agent,2,2,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 2}",4,-2,0,0,1,1,0,0,0,0
33289,289,4,our_agent,1,1,0,0,400,1,9,1,1,"{""rule_based_agent_0"": 9, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",9,-8,0,0,1,1,0,0,0,1
33290,290,4,our_agent,6,6,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 0}",3,3,1,0,0,1,0,0,0,0
33291,291,4,our_agent,3,3,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 2}",4,-1,0,0,1,1,0,0,0,1
33292,292,4,our_agent,4,4,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 7, ""rule_based_agent_2"": 0}",7,-3,0,0,1,1,0,0,0,2
33293,293,4,our_agent,2,2,0,0,400,1,8,0,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 2}",3,-1,0,0,1,1,0,0,0,0
33294,294,4,our_agent,1,1,0,0,400,2,9,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 3}",3,-2,0,0,1,1,0,3,0,2
33295,295,4,our_agent,5,5,0,0,98,0,9,2,1,"{""rule_based_agent_0"": 9, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 0}",9,-4,0,0,1,0,1,4,0,1
33296,296,4,our_agent,6,6,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 1}",2,4,1,0,0,1,0,0,0,4
33297,297,4,our_agent,0,0,0,0,400,1,9,0,2,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 2}",4,-4,0,0,1,1,0,0,0,0
33298,298,4,our_agent,2,2,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 8, ""rule_based_agent_2"": 3}",8,-6,0,0,1,1,0,0,0,0
33299,299,4,our_agent,1,1,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",4,-3,0,0,1,1,0,0,0,1
