seed,round,task,agent_name,score,coins,kills,self_kill,steps_survived,invalid_actions,round_total_coins,round_total_kills,round_total_suicides,opponent_scores,max_opponent_score,score_margin,win,tie,loss,survived,died,fallback_steps,optimistic_fallback_steps,coin_preference_steps
33273,273,4,our_agent,1,1,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 8}",8,-7,0,0,1,1,0,0,0,0
33274,274,4,our_agent,2,2,0,0,400,0,7,0,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",3,-1,0,0,1,1,0,0,0,0
33275,275,4,our_agent,2,2,0,0,400,0,9,1,0,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 6}",6,-4,0,0,1,1,0,0,0,0
33276,276,4,our_agent,2,2,0,0,400,0,9,0,0,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 1}",3,-1,0,0,1,1,0,0,0,0
33277,277,4,our_agent,3,3,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 8, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 2}",8,-5,0,0,1,1,0,0,0,0
33278,278,4,our_agent,1,1,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 9, ""rule_based_agent_2"": 2}",9,-8,0,0,1,1,0,0,0,0
33279,279,4,our_agent,9,4,1,0,400,0,9,1,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 3}",3,6,1,0,0,1,0,0,0,0
33280,280,4,our_agent,0,0,0,0,83,0,9,2,2,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 8}",8,-8,0,0,1,0,1,2,0,0
33281,281,4,our_agent,1,1,0,0,236,0,9,2,2,"{""rule_based_agent_0"": 7, ""rule_based_agent_1"": 10, ""rule_based_agent_2"": 1}",10,-9,0,0,1,0,1,4,0,0
33282,282,4,our_agent,3,3,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",2,1,1,0,0,1,0,0,0,0
33283,283,4,our_agent,4,4,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 1}",2,2,1,0,0,1,0,0,0,0
33284,284,4,our_agent,13,3,2,0,134,1,8,3,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 8}",8,5,1,0,0,0,1,4,0,0
33285,285,4,our_agent,7,2,1,0,400,1,9,1,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 0}",4,3,1,0,0,1,0,0,0,0
33286,286,4,our_agent,2,2,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 6, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 2}",6,-4,0,0,1,1,0,0,0,0
33287,287,4,our_agent,7,2,1,0,400,2,9,1,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 5}",5,2,1,0,0,1,0,0,0,0
33288,288,4,our_agent,2,2,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",3,-1,0,0,1,1,0,0,0,0
33289,289,4,our_agent,2,2,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 1}",5,-3,0,0,1,1,0,0,0,0
33290,290,4,our_agent,4,4,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 0}",3,1,1,0,0,1,0,0,0,0
33291,291,4,our_agent,3,3,0,0,400,0,9,1,0,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 6}",6,-3,0,0,1,1,0,0,0,0
33292,292,4,our_agent,9,4,1,0,400,0,9,1,2,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 0}",5,4,1,0,0,1,0,0,0,0
33293,293,4,our_agent,2,2,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 5}",5,-3,0,0,1,1,0,0,0,0
33294,294,4,our_agent,7,2,1,0,400,4,9,1,1,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 6}",6,1,1,0,0,1,0,0,0,0
33295,295,4,our_agent,5,5,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 1}",3,2,1,0,0,1,0,0,0,0
33296,296,4,our_agent,2,2,0,0,96,1,9,1,2,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 1}",6,-4,0,0,1,0,1,2,0,0
33297,297,4,our_agent,0,0,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 4}",4,-4,0,0,1,1,0,0,0,0
33298,298,4,our_agent,3,3,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",3,0,0,1,0,1,0,0,0,0
33299,299,4,our_agent,1,1,0,0,140,1,9,1,1,"{""rule_based_agent_0"": 8, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 2}",8,-7,0,0,1,0,1,4,0,0
