seed,round,task,agent_name,score,coins,kills,self_kill,steps_survived,invalid_actions,round_total_coins,round_total_kills,round_total_suicides,opponent_scores,max_opponent_score,score_margin,win,tie,loss,survived,died,fallback_steps,optimistic_fallback_steps,coin_preference_steps
35273,273,4,our_agent,2,2,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 3}",3,-1,0,0,1,1,0,0,0,0
35274,274,4,our_agent,3,3,0,0,400,0,9,1,0,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 1}",6,-3,0,0,1,1,0,0,0,0
35275,275,4,our_agent,2,2,0,0,139,0,9,2,2,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 12, ""rule_based_agent_2"": 1}",12,-10,0,0,1,0,1,4,0,0
35276,276,4,our_agent,1,1,0,0,400,0,9,1,2,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 3}",5,-4,0,0,1,1,0,0,0,0
35277,277,4,our_agent,2,2,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 0}",5,-3,0,0,1,1,0,0,0,0
35278,278,4,our_agent,1,1,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 2}",5,-4,0,0,1,1,0,0,0,0
35279,279,4,our_agent,1,1,0,0,400,2,9,0,2,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 2}",5,-4,0,0,1,1,0,0,0,0
35280,280,4,our_agent,2,2,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 3}",3,-1,0,0,1,1,0,0,0,0
35281,281,4,our_agent,4,4,0,0,400,1,9,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 0}",3,1,1,0,0,1,0,1,0,0
35282,282,4,our_agent,1,1,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",4,-3,0,0,1,1,0,0,0,0
35283,283,4,our_agent,0,0,0,0,53,1,9,1,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 9}",9,-9,0,0,1,0,1,4,0,0
35284,284,4,our_agent,2,2,0,0,400,0,9,1,0,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 6}",6,-4,0,0,1,1,0,0,0,0
35285,285,4,our_agent,3,3,0,0,226,0,9,2,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 7, ""rule_based_agent_2"": 5}",7,-4,0,0,1,0,1,4,0,0
35286,286,4,our_agent,5,5,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 0}",2,3,1,0,0,1,0,0,0,0
35287,287,4,our_agent,4,4,0,0,400,0,9,1,0,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 6}",6,-2,0,0,1,1,0,0,0,0
35288,288,4,our_agent,4,4,0,0,400,0,9,1,0,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 2}",6,-2,0,0,1,1,0,0,0,0
35289,289,4,our_agent,2,2,0,0,400,0,8,0,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 1}",4,-2,0,0,1,1,0,0,0,0
35290,290,4,our_agent,2,2,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 4}",4,-2,0,0,1,1,0,0,0,0
35291,291,4,our_agent,2,2,0,0,77,0,9,2,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 13}",13,-11,0,0,1,0,1,4,0,0
35292,292,4,our_agent,6,1,1,0,400,1,9,1,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",4,2,1,0,0,1,0,0,0,0
35293,293,4,our_agent,2,2,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",3,-1,0,0,1,1,0,0,0,0
35294,294,4,our_agent,1,1,0,0,400,1,9,1,0,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 8}",8,-7,0,0,1,1,0,0,0,0
35295,295,4,our_agent,1,1,0,0,400,1,8,0,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",3,-2,0,0,1,1,0,0,0,0
35296,296,4,our_agent,2,2,0,0,400,0,9,1,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 9}",9,-7,0,0,1,1,0,0,0,0
35297,297,4,our_agent,7,2,1,0,400,1,9,1,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 3}",3,4,1,0,0,1,0,0,0,0
35298,298,4,our_agent,5,0,1,0,400,0,9,1,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 1}",5,0,0,1,0,1,0,0,0,0
35299,299,4,our_agent,1,1,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 3}",6,-5,0,0,1,1,0,0,0,0
