seed,round,task,agent_name,score,coins,kills,self_kill,steps_survived,invalid_actions,round_total_coins,round_total_kills,round_total_suicides,opponent_scores,max_opponent_score,score_margin,win,tie,loss,survived,died,fallback_steps,optimistic_fallback_steps,coin_preference_steps
36273,273,4,our_agent,5,0,1,0,400,0,9,2,0,"{""rule_based_agent_0"": 11, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 2}",11,-6,0,0,1,1,0,0,0,0
36274,274,4,our_agent,5,0,1,0,400,0,9,1,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 2}",5,0,0,1,0,1,0,0,0,0
36275,275,4,our_agent,1,1,0,0,400,0,9,1,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 9}",9,-8,0,0,1,1,0,0,0,0
36276,276,4,our_agent,0,0,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 1}",5,-5,0,0,1,1,0,0,0,0
36277,277,4,our_agent,5,0,1,0,400,0,8,1,1,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 3}",5,0,0,1,0,1,0,0,0,0
36278,278,4,our_agent,6,1,1,0,400,0,9,1,1,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 3}",5,1,1,0,0,1,0,0,0,0
36279,279,4,our_agent,1,1,0,0,400,0,9,1,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 9, ""rule_based_agent_2"": 2}",9,-8,0,0,1,1,0,0,0,0
36280,280,4,our_agent,0,0,0,0,400,0,8,0,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 1}",4,-4,0,0,1,1,0,0,0,0
36281,281,4,our_agent,0,0,0,0,82,0,9,3,2,"{""rule_based_agent_0"": 12, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 10}",12,-12,0,0,1,0,1,4,0,0
36282,282,4,our_agent,0,0,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 6}",6,-6,0,0,1,1,0,0,0,0
36283,283,4,our_agent,0,0,0,0,400,0,9,1,0,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 11, ""rule_based_agent_2"": 1}",11,-11,0,0,1,1,0,0,0,0
36284,284,4,our_agent,0,0,0,0,400,1,9,0,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 5}",5,-5,0,0,1,1,0,0,0,0
36285,285,4,our_agent,0,0,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 4}",4,-4,0,0,1,1,0,1,0,0
36286,286,4,our_agent,2,2,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 8, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",8,-6,0,0,1,1,0,0,0,0
36287,287,4,our_agent,1,1,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 6}",6,-5,0,0,1,1,0,0,0,0
36288,288,4,our_agent,0,0,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 3}",4,-4,0,0,1,1,0,0,0,0
36289,289,4,our_agent,1,1,0,0,400,0,8,0,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 0}",6,-5,0,0,1,1,0,0,0,0
36290,290,4,our_agent,1,1,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 4}",4,-3,0,0,1,1,0,0,0,0
36291,291,4,our_agent,2,2,0,0,145,0,9,3,0,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 12}",12,-10,0,0,1,0,1,4,0,0
36292,292,4,our_agent,6,1,1,0,400,0,9,1,3,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 3}",5,1,1,0,0,1,0,0,0,0
36293,293,4,our_agent,0,0,0,0,400,0,8,1,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 9, ""rule_based_agent_2"": 1}",9,-9,0,0,1,1,0,0,0,0
36294,294,4,our_agent,0,0,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 9}",9,-9,0,0,1,1,0,0,0,0
36295,295,4,our_agent,0,0,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 1}",6,-6,0,0,1,1,0,0,0,0
36296,296,4,our_agent,2,2,0,0,400,0,8,1,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 7}",7,-5,0,0,1,1,0,0,0,0
36297,297,4,our_agent,1,1,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 8, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 0}",8,-7,0,0,1,1,0,0,0,0
36298,298,4,our_agent,1,1,0,0,400,0,9,1,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 7, ""rule_based_agent_2"": 3}",7,-6,0,0,1,1,0,0,0,0
36299,299,4,our_agent,1,1,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",4,-3,0,0,1,1,0,0,0,0
